priority_rank,customer_id,customer_segment,retention_priority,churn_probability,churn_probability_percent,risk_score,risk_segment,risk_level,churn_prediction,reason,days_since_purchase,customer_value,total_orders,total_revenue,revenue_at_risk,priority_score,recommended_action,needs_immediate_attention,high_value_risk
455,CUST2082,HIGH_RISK_RETENTION,HIGH,0.7468043951780015,74.68,74.68,HIGH,HIGH,1,Long time since last purchase,1210,1638.045,1,920.25,687.25,64.65042090352648,Priority reactivation campaign,False,True
456,CUST1245,HIGH_RISK_RETENTION,HIGH,0.7431237803001831,74.31,74.31,HIGH,HIGH,1,Long time since last purchase,1599,1747.5728,1,929.56,690.78,64.45633642117846,Priority reactivation campaign,False,True
457,CUST1671,HIGH_RISK_RETENTION,HIGH,0.7264394192200542,72.64,72.64,HIGH,HIGH,1,Long time since last purchase,1011,1823.5032,1,1024.44,744.19,64.25009195052449,Priority reactivation campaign,False,True
458,CUST1815,HIGH_RISK_RETENTION,HIGH,0.7065266152247754,70.65,70.65,HIGH,HIGH,1,Long time since last purchase,1085,2203.677,1,1159.83,819.45,64.21127135295416,Priority reactivation campaign,False,True
459,CUST1262,HIGH_RISK_RETENTION,HIGH,0.7136447833403036,71.36,71.36,HIGH,HIGH,1,Long time since last purchase,801,2065.5184000000004,1,1098.68,784.07,64.07251710944573,Priority reactivation campaign,False,True
460,CUST1812,HIGH_RISK_RETENTION,HIGH,0.6940463243837381,69.4,69.4,HIGH,HIGH,1,Long time since last purchase,1340,2301.9174,1,1237.59,858.94,64.0486786141466,Priority reactivation campaign,False,True
461,CUST2317,HIGH_RISK_RETENTION,HIGH,0.7025094775651528,70.25,70.25,HIGH,HIGH,1,Long time since last purchase,1404,2209.9776,1,1175.52,825.81,64.04458515470444,Priority reactivation campaign,False,True
462,CUST2858,HIGH_RISK_RETENTION,HIGH,0.7112577365648861,71.13,71.13,HIGH,HIGH,1,Long time since last purchase,832,2047.6256,1,1112.84,791.52,64.03956300380375,Priority reactivation campaign,False,True
463,CUST2492,HIGH_RISK_RETENTION,HIGH,0.6812911763230424,68.13,68.13,HIGH,HIGH,1,Long time since last purchase,949,1996.368,1,1313.4,894.81,63.801666837685524,Priority reactivation campaign,False,True
464,CUST1337,HIGH_RISK_RETENTION,HIGH,0.6602681157497923,66.03,66.03,HIGH,HIGH,1,Long time since last purchase,605,2734.3302,1,1470.07,970.64,63.695391276452256,Targeted retention campaign,False,True
465,CUST1591,HIGH_RISK_RETENTION,HIGH,0.7078864845854762,70.79,70.79,HIGH,HIGH,1,Long time since last purchase,941,1942.8992,1,1103.92,781.45,63.62226242186559,Priority reactivation campaign,False,True
466,CUST1191,HIGH_RISK_RETENTION,HIGH,0.7363266621924327,73.63,73.63,HIGH,HIGH,1,Long time since last purchase,1140,1628.5541999999998,1,894.81,658.87,63.405990385687694,Priority reactivation campaign,False,True
467,CUST2505,HIGH_RISK_RETENTION,HIGH,0.6563435441567084,65.63,65.63,HIGH,HIGH,1,Long time since last purchase,1397,2718.2688,1,1477.32,969.63,63.402485954825835,Priority reactivation campaign,False,True
468,CUST2643,HIGH_RISK_RETENTION,HIGH,0.6876512301808853,68.77,68.77,HIGH,HIGH,1,Long time since last purchase,1379,2242.6404,1,1232.22,847.34,63.392161032538574,Priority reactivation campaign,False,True
469,CUST2605,HIGH_RISK_RETENTION,HIGH,0.7416070194566099,74.16,74.16,HIGH,HIGH,1,Long time since last purchase,602,1562.1396,1,839.86,622.85,63.12706601776219,Targeted retention campaign,False,True
470,CUST1520,HIGH_RISK_RETENTION,HIGH,0.6599760606804267,66.0,66.0,HIGH,HIGH,1,Long time since last purchase,921,2697.62,1,1419.8,937.03,63.069790715838586,Priority reactivation campaign,False,True
471,CUST1827,HIGH_RISK_RETENTION,HIGH,0.6960157561808364,69.6,69.6,HIGH,HIGH,1,Long time since last purchase,1023,2103.5616,1,1143.24,795.71,63.04806640599277,Priority reactivation campaign,False,True
472,CUST2834,HIGH_RISK_RETENTION,HIGH,0.7099024720151751,70.99,70.99,HIGH,HIGH,1,Long time since last purchase,976,1815.2028,1,1043.22,740.58,63.02750666648088,Priority reactivation campaign,False,True
473,CUST2385,HIGH_RISK_RETENTION,HIGH,0.7425340623485652,74.25,74.25,HIGH,HIGH,1,Long time since last purchase,512,1414.5968,1,822.44,610.69,62.97301508857103,Targeted retention campaign,False,True
474,CUST1027,HIGH_RISK_RETENTION,HIGH,0.7189061163973403,71.89,71.89,HIGH,HIGH,1,Long time since last purchase,1382,1755.1800000000003,1,975.1,701.01,62.94529373256456,Priority reactivation campaign,False,True
475,CUST2347,HIGH_RISK_RETENTION,HIGH,0.6832561894978123,68.33,68.33,HIGH,HIGH,1,Long time since last purchase,526,2259.796,1,1228.15,839.14,62.93686507293482,Targeted retention campaign,False,True
476,CUST1361,HIGH_RISK_RETENTION,HIGH,0.64805591603146,64.81,64.81,HIGH,HIGH,1,Long time since last purchase,1135,2703.6828,1,1485.54,962.71,62.69775560391486,Priority reactivation campaign,False,True
477,CUST1465,HIGH_RISK_RETENTION,HIGH,0.7023737096064295,70.24,70.24,HIGH,HIGH,1,Long time since last purchase,1255,1925.424,1,1069.68,751.32,62.69386976379674,Priority reactivation campaign,False,True
478,CUST2440,HIGH_RISK_RETENTION,HIGH,0.647286555275604,64.73,64.73,HIGH,HIGH,1,Long time since last purchase,1131,2710.1984,1,1489.12,963.89,62.66514655489647,Priority reactivation campaign,False,True
479,CUST1110,HIGH_RISK_RETENTION,HIGH,0.703203564089966,70.32,70.32,HIGH,HIGH,1,Long time since last purchase,840,1931.748,1,1061.4,746.38,62.6630136054204,Priority reactivation campaign,False,True
480,CUST1098,HIGH_RISK_RETENTION,HIGH,0.6945952851977031,69.46,69.46,HIGH,HIGH,1,Long time since last purchase,1249,2114.966,1,1113.14,773.18,62.54297498490537,Priority reactivation campaign,False,True
481,CUST2489,HIGH_RISK_RETENTION,HIGH,0.7483167604819544,74.83,74.83,HIGH,HIGH,1,Long time since last purchase,1403,1382.5024,1,751.36,562.26,62.50580933547852,Priority reactivation campaign,False,True
482,CUST2589,HIGH_RISK_RETENTION,HIGH,0.6486201663239748,64.86,64.86,HIGH,HIGH,1,Long time since last purchase,523,2539.152,1,1442.6999999999998,935.76,62.252011433817245,Targeted retention campaign,False,True
483,CUST2660,HIGH_RISK_RETENTION,HIGH,0.6934420906302963,69.34,69.34,HIGH,HIGH,1,Long time since last purchase,1397,1996.4672,1,1096.96,760.68,62.23718564599689,Priority reactivation campaign,False,True
484,CUST2636,HIGH_RISK_RETENTION,HIGH,0.6870880858677836,68.71,68.71,HIGH,HIGH,1,Long time since last purchase,844,2061.2591999999995,1,1132.56,778.17,62.10731726691165,Priority reactivation campaign,False,True
485,CUST2093,HIGH_RISK_RETENTION,HIGH,0.7158076698172794,71.58,71.58,HIGH,HIGH,1,Long time since last purchase,673,1689.1601999999998,1,928.11,664.35,62.06832973071986,Targeted retention campaign,False,True
486,CUST2856,HIGH_RISK_RETENTION,HIGH,0.6429175876690681,64.29,64.29,HIGH,HIGH,1,Long time since last purchase,699,2571.712,1,1461.2,939.43,61.918910223127966,Targeted retention campaign,False,True
487,CUST1490,HIGH_RISK_RETENTION,HIGH,0.7220784334176249,72.21,72.21,HIGH,HIGH,1,Long time since last purchase,680,1554.4384,1,873.28,630.58,61.89924563578033,Targeted retention campaign,False,True
488,CUST1582,HIGH_RISK_RETENTION,HIGH,0.6538315747464769,65.38,65.38,HIGH,HIGH,1,Long time since last purchase,1485,2514.728,1,1366.7,893.59,61.857528313132995,Priority reactivation campaign,False,True
489,CUST1396,HIGH_RISK_RETENTION,HIGH,0.7211335487200444,72.11,72.11,HIGH,HIGH,1,Long time since last purchase,1475,1562.976,1,868.32,626.17,61.75370052121947,Priority reactivation campaign,False,True
490,CUST2612,HIGH_RISK_RETENTION,HIGH,0.6793488268146142,67.93,67.93,HIGH,HIGH,1,Long time since last purchase,608,2063.02,1,1159.0,787.37,61.73121750251364,Targeted retention campaign,False,True
491,CUST2095,HIGH_RISK_RETENTION,HIGH,0.7011665448587098,70.12,70.12,HIGH,HIGH,1,Long time since last purchase,874,1799.7615999999998,1,988.88,693.37,61.5659635572915,Priority reactivation campaign,False,True
492,CUST1608,HIGH_RISK_RETENTION,HIGH,0.6638587484876943,66.39,66.39,HIGH,HIGH,1,Long time since last purchase,691,2316.9280000000003,1,1259.2,835.93,61.52124732553857,Targeted retention campaign,False,True
493,CUST2496,HIGH_RISK_RETENTION,HIGH,0.7023760202622255,70.24,70.24,HIGH,HIGH,1,Long time since last purchase,1039,1725.71,1,969.5,680.95,61.42700153695041,Priority reactivation campaign,False,True
494,CUST2291,HIGH_RISK_RETENTION,HIGH,0.7259963756890861,72.6,72.6,HIGH,HIGH,1,Long time since last purchase,946,1468.6672,1,806.96,585.85,61.368126425233115,Priority reactivation campaign,False,True
495,CUST1228,HIGH_RISK_RETENTION,HIGH,0.6363891256126786,63.64,63.64,HIGH,HIGH,1,Long time since last purchase,1023,2669.1392,1,1466.56,933.3,61.35154565048992,Priority reactivation campaign,False,True
496,CUST1485,HIGH_RISK_RETENTION,HIGH,0.6202918432959886,62.03,62.03,HIGH,HIGH,1,Long time since last purchase,932,2941.0192,1,1598.38,991.46,61.27192166656887,Priority reactivation campaign,False,True
497,CUST2775,HIGH_RISK_RETENTION,HIGH,0.689413506961792,68.94,68.94,HIGH,HIGH,1,Long time since last purchase,802,1906.4682,1,1047.51,722.17,61.261802321521024,Priority reactivation campaign,False,True
498,CUST2903,HIGH_RISK_RETENTION,HIGH,0.6425488117144628,64.25,64.25,HIGH,HIGH,1,Long time since last purchase,1143,2578.6496,1,1401.44,900.49,61.191971177884895,Priority reactivation campaign,False,True
499,CUST1306,HIGH_RISK_RETENTION,HIGH,0.6509928886522818,65.1,65.1,HIGH,HIGH,1,Long time since last purchase,954,2424.8992000000003,1,1317.88,857.93,61.0167528028341,Priority reactivation campaign,False,True
500,CUST2901,HIGH_RISK_RETENTION,HIGH,0.6469241144287973,64.69,64.69,HIGH,HIGH,1,Long time since last purchase,1385,2504.9736,1,1346.76,871.25,60.97176863755905,Priority reactivation campaign,False,True
501,CUST1881,HIGH_RISK_RETENTION,HIGH,0.6375160410409823,63.75,63.75,HIGH,HIGH,1,Long time since last purchase,1012,2588.6952,1,1422.36,906.78,60.95293030063766,Priority reactivation campaign,False,True
502,CUST2601,HIGH_RISK_RETENTION,HIGH,0.6901176217360766,69.01,69.01,HIGH,HIGH,1,Long time since last purchase,1019,1905.8688,1,1013.76,699.61,60.90489174572683,Priority reactivation campaign,False,True
503,CUST1888,HIGH_RISK_RETENTION,HIGH,0.6951769613820125,69.52,69.52,HIGH,HIGH,1,Long time since last purchase,1202,1797.2063999999998,1,966.24,671.71,60.75669883571025,Priority reactivation campaign,False,True
504,CUST2912,HIGH_RISK_RETENTION,HIGH,0.6646907208821773,66.47,66.47,HIGH,HIGH,1,Long time since last purchase,438,2177.3088,1,1183.32,786.54,60.69020572348884,Targeted retention campaign,False,True
505,CUST2651,HIGH_RISK_RETENTION,HIGH,0.6334563696792095,63.35,63.35,HIGH,HIGH,1,Long time since last purchase,1420,2600.416,1,1428.8,905.08,60.63814436750374,Priority reactivation campaign,False,True
506,CUST2552,HIGH_RISK_RETENTION,HIGH,0.7318881804416321,73.19,73.19,HIGH,HIGH,1,Long time since last purchase,1458,1345.428,1,708.12,518.26,60.56357740110714,Priority reactivation campaign,False,True
507,CUST1486,HIGH_RISK_RETENTION,HIGH,0.6915274474125487,69.15,69.15,HIGH,HIGH,1,Long time since last purchase,1166,1755.018,1,975.01,674.25,60.5469662119872,Priority reactivation campaign,False,True
508,CUST2470,HIGH_RISK_RETENTION,HIGH,0.7380899481659343,73.81,73.81,HIGH,HIGH,1,Long time since last purchase,661,1227.1328,1,666.92,492.25,60.52938439331774,Targeted retention campaign,False,True
509,CUST1076,HIGH_RISK_RETENTION,HIGH,0.6268500987999143,62.69,62.69,HIGH,HIGH,1,Long time since last purchase,1279,2640.6,1,1467.0,919.59,60.43696169278883,Priority reactivation campaign,False,True
510,CUST2996,HIGH_RISK_RETENTION,HIGH,0.6668529249184342,66.69,66.69,HIGH,HIGH,1,Long time since last purchase,771,2082.3348,1,1144.14,762.97,60.417176085922144,Priority reactivation campaign,False,True
511,CUST1721,HIGH_RISK_RETENTION,HIGH,0.7306898922652375,73.07,73.07,HIGH,HIGH,1,Long time since last purchase,1303,1300.326,1,699.1,510.83,60.34591816527298,Priority reactivation campaign,False,True
512,CUST1764,HIGH_RISK_RETENTION,HIGH,0.7418543843937782,74.19,74.19,HIGH,HIGH,1,Long time since last purchase,498,1162.9464,1,625.24,463.84,60.28136556269177,Targeted retention campaign,False,True
513,CUST2899,HIGH_RISK_RETENTION,HIGH,0.7264790131921804,72.65,72.65,HIGH,HIGH,1,Long time since last purchase,704,1368.836,1,720.44,523.38,60.27712261222575,Targeted retention campaign,False,True
514,CUST2278,HIGH_RISK_RETENTION,HIGH,0.611196070638729,61.12,61.12,HIGH,HIGH,1,Long time since last purchase,682,2888.886,1,1587.3000000000002,970.15,60.25152554248558,Targeted retention campaign,False,True
515,CUST2018,HIGH_RISK_RETENTION,HIGH,0.6631347515059374,66.31,66.31,HIGH,HIGH,1,Long time since last purchase,828,2194.424,1,1154.96,765.89,60.20947929905016,Priority reactivation campaign,False,True
516,CUST2863,HIGH_RISK_RETENTION,HIGH,0.6024911242927812,60.25,60.25,HIGH,HIGH,1,Long time since last purchase,1063,2750.454,1,1656.9,998.27,60.14848714015906,Priority reactivation campaign,False,True
517,CUST1678,HIGH_RISK_RETENTION,HIGH,0.621192470872956,62.12,62.12,HIGH,HIGH,1,Long time since last purchase,569,2753.8992,1,1464.84,909.95,59.86735705526241,Targeted retention campaign,False,True
518,CUST1484,HIGH_RISK_RETENTION,HIGH,0.6865258320822964,68.65,68.65,HIGH,HIGH,1,Long time since last purchase,621,1751.956,1,952.15,653.68,59.826484991370464,Targeted retention campaign,False,True
519,CUST1736,HIGH_RISK_RETENTION,HIGH,0.6403189184056398,64.03,64.03,HIGH,HIGH,1,Long time since last purchase,1597,2386.5536,1,1297.04,830.52,59.776050776529324,Priority reactivation campaign,False,True
520,CUST2423,HIGH_RISK_RETENTION,HIGH,0.6233470530108148,62.33,62.33,HIGH,HIGH,1,Long time since last purchase,646,2644.7424000000005,1,1437.36,895.97,59.766464304570434,Targeted retention campaign,False,True
521,CUST1425,HIGH_RISK_RETENTION,HIGH,0.6652161889408321,66.52,66.52,HIGH,HIGH,1,Long time since last purchase,720,2004.8574,1,1101.57,732.78,59.759025842502304,Targeted retention campaign,False,True
522,CUST1728,HIGH_RISK_RETENTION,HIGH,0.5967708684196672,59.68,59.68,HIGH,HIGH,1,Long time since last purchase,357,3176.4390000000003,1,1671.8100000000002,997.69,59.73762617967067,Targeted retention campaign,False,True
523,CUST2251,HIGH_RISK_RETENTION,HIGH,0.6755904059275597,67.56,67.56,HIGH,HIGH,1,Long time since last purchase,1603,1642.9716000000003,1,1014.18,685.17,59.62799072032236,Priority reactivation campaign,False,True
524,CUST2241,HIGH_RISK_RETENTION,HIGH,0.6988823061815932,69.89,69.89,HIGH,HIGH,1,Long time since last purchase,1428,1577.8752,1,848.32,592.88,59.59671852018106,Priority reactivation campaign,False,True
525,CUST1088,HIGH_RISK_RETENTION,HIGH,0.7082945721188422,70.83,70.83,HIGH,HIGH,1,Long time since last purchase,1215,1461.86,1,769.4,544.96,59.392765194701695,Priority reactivation campaign,False,True
526,CUST1127,HIGH_RISK_RETENTION,HIGH,0.6977201138180728,69.77,69.77,HIGH,HIGH,1,Long time since last purchase,1015,1542.748,1,838.45,585.0,59.37348362535725,Priority reactivation campaign,False,True
527,CUST1870,HIGH_RISK_RETENTION,HIGH,0.7257810808875345,72.58,72.58,HIGH,HIGH,1,Long time since last purchase,1192,1078.917,1,649.95,471.72,59.298115746632085,Priority reactivation campaign,False,True
528,CUST2879,HIGH_RISK_RETENTION,HIGH,0.6960028172731316,69.6,69.6,HIGH,HIGH,1,Long time since last purchase,1359,1496.446,1,840.7,585.13,59.25561355069095,Priority reactivation campaign,False,True
529,CUST1666,HIGH_RISK_RETENTION,HIGH,0.7386646137515575,73.87,73.87,HIGH,HIGH,1,Long time since last purchase,556,963.084,1,566.52,418.47,59.241183083364284,Targeted retention campaign,False,True
530,CUST2064,HIGH_RISK_RETENTION,HIGH,0.5954530605181412,59.55,59.55,HIGH,HIGH,1,Long time since last purchase,711,2997.3048000000003,1,1628.97,969.98,59.14645394026345,Targeted retention campaign,False,True
531,CUST1759,HIGH_RISK_RETENTION,HIGH,0.7084394641759295,70.84,70.84,HIGH,HIGH,1,Long time since last purchase,1273,1360.2679999999998,1,747.4,529.49,59.12436630462826,Priority reactivation campaign,False,True
532,CUST1491,HIGH_RISK_RETENTION,HIGH,0.6319141532391463,63.19,63.19,HIGH,HIGH,1,Long time since last purchase,1081,2327.261,1,1307.45,826.2,59.109934502322716,Priority reactivation campaign,False,True
533,CUST2393,HIGH_RISK_RETENTION,HIGH,0.6309175814716127,63.09,63.09,HIGH,HIGH,1,Long time since last purchase,486,2207.96,1,1298.8,819.44,58.918458937657405,Targeted retention campaign,False,True
534,CUST2543,HIGH_RISK_RETENTION,HIGH,0.6117027357283941,61.17,61.17,HIGH,HIGH,1,Long time since last purchase,1592,2715.786,1,1460.1,893.15,58.90058726855172,Priority reactivation campaign,False,True
535,CUST2993,HIGH_RISK_RETENTION,HIGH,0.7474003944995197,74.74,74.74,HIGH,HIGH,1,Long time since last purchase,1552,836.694,1,486.45,363.57,58.86419909703914,Priority reactivation campaign,False,True
536,CUST2365,HIGH_RISK_RETENTION,HIGH,0.6808253657141257,68.08,68.08,HIGH,HIGH,1,Long time since last purchase,939,1532.6808,1,912.31,621.12,58.841201160252396,Priority reactivation campaign,False,True
537,CUST1549,HIGH_RISK_RETENTION,HIGH,0.6506024408083977,65.06,65.06,HIGH,HIGH,1,Long time since last purchase,1332,2063.7708,1,1133.94,737.74,58.82536955060649,Priority reactivation campaign,False,True
538,CUST2453,HIGH_RISK_RETENTION,HIGH,0.7271895787547342,72.72,72.72,HIGH,HIGH,1,Long time since last purchase,684,1063.0224,1,603.99,439.22,58.81153972744207,Targeted retention campaign,False,True
539,CUST1596,HIGH_RISK_RETENTION,HIGH,0.5985790608428879,59.86,59.86,HIGH,HIGH,1,Long time since last purchase,663,2916.8892,1,1568.22,938.7,58.80206950729466,Targeted retention campaign,False,True
540,CUST2045,HIGH_RISK_RETENTION,HIGH,0.5966398988727356,59.66,59.66,HIGH,HIGH,1,Long time since last purchase,749,2787.9456,1,1584.06,945.11,58.781741870184625,Targeted retention campaign,False,True
541,CUST2120,HIGH_RISK_RETENTION,HIGH,0.7473585372752012,74.74,74.74,HIGH,HIGH,1,Long time since last purchase,746,846.0162,1,475.29,355.21,58.710745138342574,Targeted retention campaign,False,True
542,CUST2369,HIGH_RISK_RETENTION,HIGH,0.6225432774569983,62.25,62.25,HIGH,HIGH,1,Long time since last purchase,1439,2484.0,1,1350.0,840.43,58.71018801229825,Priority reactivation campaign,False,True
543,CUST1842,HIGH_RISK_RETENTION,HIGH,0.6424884261361148,64.25,64.25,HIGH,HIGH,1,Long time since last purchase,1162,2154.4068,1,1183.74,760.54,58.66790839534926,Priority reactivation campaign,False,True
544,CUST1459,HIGH_RISK_RETENTION,HIGH,0.6481525603773006,64.82,64.82,HIGH,HIGH,1,Long time since last purchase,1205,2207.7006,1,1137.99,737.59,58.651177131799415,Priority reactivation campaign,False,True
545,CUST2308,HIGH_RISK_RETENTION,HIGH,0.583416612138198,58.34,58.34,HIGH,HIGH,1,Long time since last purchase,749,2913.0779999999995,1,1693.65,988.1,58.63015782020525,Targeted retention campaign,False,True
546,CUST2142,HIGH_RISK_RETENTION,HIGH,0.7043429857885636,70.43,70.43,HIGH,HIGH,1,Long time since last purchase,1082,1365.0911999999998,1,733.92,516.93,58.61146678287054,Priority reactivation campaign,False,True
